text,class_label
sejatinya tidak ada gempa yang membunuh atau melukai yang membunuh dan melukai itu rumah atau bangunan yang ambruk publisherstory,dontknow
sekolah aku emg gitu ada gempa aja disuru tetep bljr,dontknow
aku biasanya aku ada ditempat bencana selfie baik kebakaran hutan gempa atau lainnya sekarang ada bencana aku hilang siapakah aku indonesiabutuhpemimpin,dontknow
maaf jb kak klo kakak ada line coba cek line siaga selain gempa bumi dia jg update info jumlah korban covid semoga membantu and stay safe,dontknow
alasan kedua inget kasus di palu dan lombok yg ter lockdown karna gempa penjarahan dimana mana pom bensin ga ada yg jaga dijarah toko swalayan ga ada yg jaga dijarah bantuan pemerintah datang dijarah emang susah ngurusin orang orang indonesia tuh,dontknow
janji bantuan rp jt rumah rusak gempa lombok ambyar hutan dibakar orng sesak nafas dia sibuk selfie pamer cucu ancaman virus corona dia kirim buzzerp eh giliran beli durian nggak enak dia kaget indonesiabutuhpemimpin indonesiabutuhpemimpin,dontknow
sklh ak libur g yah udh rame sklh libur karna corona tp sklh ku haram libur waktu hujan angin gede smpe rmh pd roboh sm gempa aj ttp sklh,dontknow
santai sj gempa jg kita ttp dilanjut kbmnya,dontknow
mgkin krn ini pertama kalinya indonesia kena bencana pandemic jd masih banyak yg blm tau harus ngapain kalo bencana alam kaya gempa tsunami asap etc mgkin respon masyarakat lbh baik ya mknya pemerintah perlu lbh tegas lagi sih dlm menangani ini just sharing my thoughts,dontknow
wkwkwk sama ju ada gempa bumi penghuninya aja masih santai kerja,dontknow
tahun ada anime jepang menceritakan gempa bumi judulnya tokyo magnitude ternyata terjadi gempa di jepang mungkin kebetulan,dontknow
waspada juga gempa bumi erupsi dan tanah longsor ya terutama yang skala ke atas karena pergerakan alam membersihkan diri masih terjadi setiap alam dimensi yang ada di bumi kena imbasnya namanya juga kita semua saling berkaitan satu sama lain walaupun rasanya bebas,dontknow
auto gempa yang ketawa mulut seluruh badan ikut bergoyang hahaha,dontknow
corona tsunami aceh maklum dulu masy blom banyak ngerti tentang tsunami sesaat setelah gempa konon ada yg menyampaikan bahwa ada potensi tsunami banyak yg gak memperhatikan maklum memang banyak yg blom biasa tahu ternyata selanjutnya benar terjadi tsunami yg begitu dahsyat,dontknow
pentolnya lagi kena gempa ya,dontknow
jangan kan kalo ada gempa gak ada kegiatan belajar mengajar aja disuruh tunggu sampe jam,dontknow
pinning natural disaster prevention news at my twitter top header tadi baru berlaku gempa bumi kecil,dontknow
nasib udah mau gempa corona dajjal turun kabupaten teteo masuk,dontknow
cmiiw ini kata temanku but katanya kalo bunderan hi banjir itu kerugian negara melebihi gempa aceh idk if its right tapi menurutku cukup makes sense sih not to discredit korban but looking at the economic aspect ternyata setergantungan itu ya ekonomi negara thdp sudirman block,dontknow
kayak nya dari sod deh soalnya sempet sempet bawa sod si cewekya ngetag gempa disalah satu pertanyaannya kayaknya tapi gatau juga,dontknow
baru sehari pemkot solo umumkan klb terkait corona n himbauan hindari keramaian aktivitas ekonomi di daerah wisata dekatnya lgsg kena dampak serius semoga kita bisa saling menguatkan langsung teringat semangat gotong royong masy jateng n jogja waktu gempa,dontknow
banyak yang udah pada libur sementara saya di sini tidak yakin akan diliburkan karena waktu itu gempa kenceng bener berpotensi tsunami ae masi santuy dosen ngajar padahal gedung fakultas pinggir pantai,dontknow
gak juga hari raya nyepi cuma sehari dan itu pun sudah ditetapkan di awal tahun di kalender ada pasti semua orang sudah prepare lo kata gempa atau tsunami mendadak yang org ga prepare semua hancur aktivitas ekonomi berhenti,dontknow
temen gue mau ngamen astetik katanya uangnya buat sumbangan gempa matep,dontknow
gue masih bitter bgt dulu gempa dan hujan abu gue tetep ada kelas dan masih ngurusin desa binaan yang jelas jelas di kaki merapi,dontknow
itu buat cek skala gempa,dontknow
hati mereka yg hadir semua lagi tsunami gempa bumi puting beliung pasti skrg,dontknow
apakah lambannya respon sebelum ini demi investasi juga pak seperti saat gempa lombok tidak dijadikan national disaster karena takut kehilangan investor rasa kemanusiaan dan nikmat kesehatan tidak sebanding dengan investasi apapun pak,dontknow
gak akan siap bang dan kalau virusnya endemik jg tdk siap kita menyambutnya moga ada solusi lain krn pemerintah kepemimpinan masyarakat dan anggaran tdk siap semua beda dgn tiongkok byk kasus banjir dki gempa palu lombok aja sampai harini tdk bisa teratasi apalagi corona,dontknow
sebenernya ga apple to apple menurut saya ngebandingin virus sama gempa btw bukannya udah ditetapin bencana nasional ga sih yg corona ini,dontknow
bantuan gempa lombok dia ngibul kebakaran hutan dia selfi pamer cucu virus corona dia senyap durian nggak enak dia kaget,dontknow
sudah ada bukti bantu korban gempa di palu saling berkoordinasi dengan pemprov jabar saat ini yang di butuhkan gotong royong bukan nyinyir an,dontknow
th lalu ktkjogja terjadi gempa lingkungan tempat saya tinggal semua orang menjadi rukun bersatu menghadapi bencana melupakan semua perbedaan yg ada yg sering beda pendapat dlm rapat yang kalah waktu pemilihan pengurus rt semua saling peduli dan mendukung,dontknow
ketika arisan keluarga loh ini anak keberapa kok ga pernah liat emak w iyaa dia keluar kamar kalo ada gempa bumi,dontknow
ke khawatiran nya tentang gempa corona db,dontknow
gempa bumi hujan api bulan matahari kalau mereka debat siapa yang menang ya,dontknow
makanya jangan korupsi melulu jadi gak pernah siap sama keadaa emergency mau itu banjir virus gempa gak pernah siap bangsa ini capek deh,dontknow
iya benar virus corona tentara allah saya meyakini itu begitu pula bencana gempa bumi hama dan lain lain penyakit yang ditimpakan kepada seluruh makluk nya,dontknow
sy bisa anggap ini benar karena di kampung sy dulu yg sy angggap masih jahiliah ada judi ibu ga pkai jilbab dll paska sinetron ilahi dan tsunami lalu jogja kena gempa lalu tdk lama hilang judinya sholat jamaah ramai ibu mulai pakai jilbab anak harus mau tpa dll,dontknow
gue mimpi gempa smp geter sebadan,dontknow
covid angin ribut gempa gunung meletus etc usaha ikut down hmm,dontknow
bencana alam seperti gempa banjir sunami corona profesi kes teritama perawat yg terdepan sdh saat pemerintah harus lebih pada perawat,dontknow
jepang ada gempa masuk itu notifikasi peringatan gempa ke ponsel macam sms blast provider kita ada promo juga masuk itu sms blast gak kepikiran pengingat isolasi mandiri phbs untuk di blast ke masyarakat selama covid yth,dontknow
masih pagi tolong ya halu ku makin bergetar getar seperti kasur saat ada gempa bumi,dontknow
gua pas uts gempa siswanya didalem gurunye keluar kg balik lg bgst,dontknow
wkwkwkwk iya banget ada gempa tetep disuruh santuy dan lanjut belajar,dontknow
mark ketawa serasa ad gempa disitu wkwk oleng,dontknow
kemaren abis mimpi serem abis tp dah lupa sampe bangun gapake ancang langsung lari keluar kek ngerasa gempa sampe orang rumah bingung sungguh aneh otakku dari hari ke hari,dontknow
ya allah gembradak bgt jd ibukku lagi masak trs katanya teflonnya goyang panik dong doi teriak eh gempa gempa gempa w yg didalem kamar langsung keluar dong ya ngakak bgt tapi masi gemeteran parah sampe sekarang woyy mau ngakak tapi takut jg,dontknow
sekolah tempat gue kerja waktu ada gempa semua orang dievakuasi keluar gedung bagus kan pas gempanya selesai masuk kelas lagi lanjut kbm lagi,dontknow
pleistoseista garis khayal yang membatasi sekitar episentrum yang mengalami kerusakan terhebat akibat gempa ips,dontknow
pada saat itu akan banyak terjadi gempa bumi dan cuaca yang sangat dingin hal itu apabila pertengahan bulan ramadan di tahun itu bertepatan dengan malam jumat,dontknow
kali ini bencana yg kita hadapi bukan banjir gempa dan bencana alam lainnya covid is really disaster semoga allah selalu melindungiku kamu dia kita dan keluarga aamiin biidznillah,dontknow
homoseista garis khayal pada permukaan bumi yang mencatat gelombang gempa primer pada waktu yang sama ips,dontknow
tuh lemari jatuhnya udah kaya kena gempa aja gimic wkk,dontknow
syusah yg kek gini boro corona lombok aja yg gempa naikin status gempa lombok jadi bencana nasional aja gak mau takut sektor pariwisata sepi ya kali corona di negara lain penerbangan di tutup semua untuk orang asing di indo santuy aja biar nambah income katanya,dontknow
episentrum tempat di permukaan bumi permukaan laut yang tepat di atas hiposentrum pusat gempa di permukaan bumi ips,dontknow
lihat penanganan bencana alam gempa lombok tsunami banten gempa tsunami palu gempa ambon dan bencana alam lain sudah kelihatan amatiran koq pemerintah ini semuanya dihitung demi investasi,dontknow
twit takabur gini mo jadi apa jogja gue inget di jogja pasca gempa silam banyak orang orang tua yg pada nangis minta dibimbing buat taubat mereka awalnya takabur menganggap wilayah selatan aman dijaga ratu kidul karena sebelum gempa terjadi merapi lebih dulu meletus,dontknow
hiposentrum pusat gempa di dalam bumi ips,dontknow
seismograf alat pencatat gempa ips,dontknow
itu yg jam segini main lari an ramean gada akhlak gangguin orang tidur bat dikirain gempa woy,dontknow
ada gasi yang pernah badan rasanya kayak kena gempa jdi gemeteran dr atas sampe bawah,dontknow
gue kepleset terus ada yang kaget dikira gempa masa auto satu ruangan geger,dontknow
seismologi ilmu yang mempelajari gempa bumi ips,dontknow
gempa dangkal jika letak hiposentrumnya kurang dari km ips,dontknow
udah hampir jam subuh dan tiba kepikiran klo ada negara yang lagi terkena wabah corona terus kena tsunami atau gempa bumi yang gede kayaknya auto delete dari map deh,dontknow
jadi ya tertawalah membantu kerjaan enggk malah buat pekerjaan palsu pdhl saya g prnh nglwan jg trs bodoamat gtu dia dzolim ky gmn jg nyuruh org nya tapi liat skrg perusahaannya ancur yg dzolim ancur bogor gempa orang ditimpa corona kacau dimana mana bsk apa lg,dontknow
gempa intermidier jika letak hiposentrumnya km ips,dontknow
gempa dalam jika letak hiposentrumnya antara km ips,dontknow
beda ya abid mah bersinnya bisa bikin dunia gempa,dontknow
tahun jogja airshow airshownya dibatalkan karena ada bencana gempa februari di singapore airshow jupiter aerobatic team mengundurkan diri karena merekahnya wabah virus corona di singapore maret jat airshownya diundur karena virus corona di indo,dontknow
setahu saya bnpb itu menanggani masalah banjir tanah longsor gempa bumi bukan masalah penyakit tapi apapun namanya jika itu berisiko nasional harus cepat ditanggulangi ibaratnya api kecil mudah dipadamkan api besar susah dipadamkan,dontknow
gempa sentral yaitu episentrum gempanya berupa titik gempa vulkanik dan gempa runtuhan termasuk episentrum titik ips,dontknow
isu pertumpahan darah isu meteor jatuh bnyk bencana alam apalagi gempa isu world war and now masih di gausah ditanya lg apa yg rame skrg,dontknow
temen sekosan ngebangunin jam segini kirain ada gempa tapi kasian juga kalau tadi diabaiin kepikiran sih pasti habis ngopi di sb sebelahnya orang asing gapunya riwayat sesak nafas terus tetiba sesak nafas sampe gemeteran,dontknow
aku setuju bgt tentang kekuatan komunal ini ngerasaib bgt pas gempa jogja dan merapi aku cuma bisa berdoa semoga keadaan di indonesia gak terlalu parah serem sih kalau sampai parah dan masih santuy santuy aja menghadapinya,dontknow
sebagian udah dianggarkan dan dipakai untuk bencana di daerah lain emangnya sebelum ini gakada gempa atau gunung meletus emang dbd malaria di papua bukan bencana banyak yang sudah terpakai kalopun harus dianggarkan lagi ku tanya uangnya dari mana,dontknow
gempa linier yaitu gempa yang episentrumnya berbentuk garis linier pada umumnya gempa tektonik merupakan jenis gempa linier ips,dontknow
gak usah yg kena corona masalah gempa aja warga g dapat hak yg sama kok misal spt sembako dan kebutuhan lain aku nggak yakin kl pemerintah bisa supply logistic utk semua warganya terutama yg miskin,dontknow
dulu pernah dinaikkan bahasan ini gempa sesar baribis dgn kondisi aluvial jakarta pasti membuat jakarta lumpuh tp skenario mitigasi ini entah diseriusi atau tidak hal sama untuk sesar lembang membuat kabupaten jabar lumpuh jg ada cek aja bang ke bnpb,dontknow
bencana nasional yang pernah ditetapkan oleh pemerintah ri gempa flores tsunami flores tsunami aceh semangat bapak jadikan karya terbaik buat keluarga,dontknow
yes anggi benar sekali inget bgt waktu itu ad gempah bukannya panik malas nungguin si gempa nya berhentii trs lanjut ngajar lagi mental kita jg jdi kebentuk untuk kuat sih salut,dontknow
gempa vulkanik yaitu gempa yang disebabkan adanya letusan gunung api ips,dontknow
yg kemaren pada update selamat dari gempa sekarang pada ga update selamat dari corona apa udah pada lewat jd ga keburu update,dontknow
tetangga nyalain motor kek gempa ajig,dontknow
ih gue juga sering bgt ngerasa gempa anjir sangking seringnya tremor,dontknow
museum tsunami aceh adalah sebuah museum di banda aceh yang dirancang sebagai monumen simbolis untuk bencana gempa bumi dan tsunami samudra hindia sekaligus pusat pendidikan bencana dan tempat perlindungan darurat andai tsunami terjadi lagi cahayaaceh,dontknow
gempa apa ada gempa di korsel singapura ga tuh,dontknow
gempa tektonik yaitu gempa yang disebabkan pergeseran lapisan batuan dislokasi berupa patahan retakan ips,dontknow
indonesia itu bukan selebar telapak tanganmu kawan gubernur jakarta boleh kasih perintah meliburkan diri itu bagus depok dan solo kasih perintah meliburkan diri juga bagus tapi kepala negara ga bisa sembarangan ngomong lokdan lokdon gempa sak endonesia ngerti gak lu,dontknow
gempa ga bs diprediksi tapi kita bisa mempersiapkan langkah kalau sampai gempa kejadian dalam pandemi ini harusnya juga begitu prediksi ga cukup tanpa langkah mitigasi drastis saat kenyataan lebih buruk dr yg dimodelkan,dontknow
namun tiba tiba saja terjadi gempa bumi yang membuat tanah menjadi terbelah dua ya tempat asta dan tempat george kini terpisah oleh lubang yang sangat besar membuat ia mau tak mau memutuskan untuk meneruskan perjalanan memasuki gedung tua tersebut,dontknow
ketika ke jakarta gw ngalamin gempa x demo jilid an x covid pandemi x udahlah gatau lagi kesini jarang juga,dontknow
anjj aku kira gempa ternyata anjing w dorong dorong pintu,dontknow
karena nongkrong adalah kalcer mau corona gempa bumi sampek kiamat juga tetep aja nongkrong,dontknow
gue jadi inget waktu itu gempa alarm hydrant yg buat kebakaran sampe bunyi tapi tetep lanjut belajar yaallah,dontknow
gempa bumi adalah getaran yang dirasakan oleh manusia alat pada permukaan bumi yang disebabkan oleh tenaga endogen ips,dontknow
ni tipe tipe orang yang kalo ada gempa beneran malah santuy soalnya bakal ngira ah biasa ini paling kerasa sendiri jsjsjsjdjdj,dontknow
kebiasaan banget aku bikin kaget orang gegara suka tbtb ngomong ih gempa gempa padahal cuma kerasa sama diri sendiri huuuuu,dontknow
apa ada yg salah dengan menyebut tentara alloh swt karena selain virus seperti angin tornado gelombang tsunami gempa dll itu ciptaan alloh semuanya,dontknow
hajar cok apa nyalahin pemerintah ada gempa gunung meletus banjir wabah virus semua salah pemerintah kok gak ngaca gitu loh netizen kontol itu,dontknow
kusudah merasakan pada saat gempa lombok agustus silam tp itukan bencananya nyata bs dilihat jd msh banyak yg legowo ku khawatir krn ini bentuknya tidak kelihatan dan oenderitanyapun tidak kelihatan apakah mah pd bs legowo kl ga dpt bed fyi gempa aja msh ada yg bs protes,dontknow
dulu pas sering gempa di tempat gue sekolah libur hampir sebulan tapi semua tetep berjalan sesuai kalender pendidikan alias jadwal ujian dsbnya ga ada yang berubah,dontknow
semoga palung patahan gempa di jawa pindah ke kalimantan deh walllahuallam,dontknow
iya couldn t agree more kita bisa lihat dr cara handling sejumlah bencana spt gempa lombok dan palu mereka tdk peduli,dontknow
ada teroris malah dagang kopi ada tsunami malah ngerakam bukan nya kabur ada gempa dikit dibilang udah santei aja ntar juga berenti haduuuu pgn ketawa tp ketawa miriz,dontknow
kirain gempa ternyata koceng garuk disebelah,dontknow
banjir ini salah a gempa ini salah b pandemi ini salah c that s not helping at all,dontknow
smansa gempa aja tetep lanjut ulangan,dontknow
this whole chaos ngingetin gue sm scene di you are the apple of my eye pas lagi panik gempa trs ko chinteng sama shen chiayi malah telfonan,dontknow
tanggapan aku mengenai fenomena alam awal tahun banjir gempa gunung merapi dan virus corona bersabarlah sebab tidaklah kalian menjalani suatu zaman melainkan sesudahnya lebih buruk drpadanya sampai kalian menjumpai rabb kalian malamminggu,dontknow
gempa atau guncangan karena kucing gendut yang membersihkan badan di atas tempat tidur,dontknow
yang bikin ngeri tu kalo gempa bumi longsor dll insyaallah bisa ngungsi kalo virus mo lari kemana apalagi udah se dunia nyebarnya huhuhu,dontknow
bahkan ada yg sangat open tracking si pasien mengunjungi apa saja misal kafe mall pasar kantor taman tempat sauna dll dan itu di kirim k seluruh pengguna hp nomor dr negara tsb sm kyk notif kl ada gempa dah lah ya gausah disebutin negara mana pastinya udah tau,dontknow
belum lagi dbd udah berapa ratus yg tewas karna dbd terus erupsi gunung terus kemaren gempa bumi subhanallah,dontknow
yok yok senin tetap uts corona belum jdi lawan nya gempa,dontknow
stad kalo lagi ada bencana gempa bumi itu napi napi yang didalem shell bakal dilepas sementara atau dibiarin ketakutan didalem penjara biar kapok bincangakhlak,dontknow
sklh gue gempa aja kaga di pulangin ttp lanjoot belajar,dontknow
jadi ceritanya krn gw sering prgi pke gojek kmn gw suka mager klo ujan trs gw gabawa perlengkapan perang wkwkw trs suatu hari donlod app bmkg suka muncul notif klo ada gempa awalnya kek suka mikir serem gmn gt tp kl di pikir ya aktivitas bumi sih knp perlu takut berlebihan,dontknow
lu ketawa sampe kaya gempa tau gak geternya sampe kursi gua,dontknow
seketika tiba tiba saja terjadi gempa bumi yang menyebabkan rombongan itu terpisah dari george mau tak mau grei bersama teman temannya berjalan menuju bangunan tua wajahnya menjadi pucat dan jantungnya berdegup kencang,dontknow
belum sempat merapalkan mantra apapun anyelir kehilangan pijakan akibat gempa bumi yang tiba tiba terjadi hal tersebut menyebabkan mereka semua terpisah dengan george sanggupkah mereka melanjutkan tanpa pria itu,dontknow
sebuah guncangan gempa bumi yang kuat membuat mereka terpisah dengan george oh apa lagi ini mengapa menyebalkan sekali ia kini bingung harus berbuat apa situasinya sangat rumit,dontknow
ini emang gempa apa badan gue yg geter si,dontknow
sekolahku libur karena corona wow sepertinya tidak akan ada gempa aja tidak dipulangkan terimakasih sekolah,dontknow
udah habis botol ml cuma dari tadi kek gempa di sekitar,dontknow
kendali segala sesuatu mulai dari mikroba wabah angin topan paceklik hingga gempa yang engkau hadapi semuanya berada di tangan dzat yang maha bijaksana lagi maha penyayang dia maha bijaksana tentu saja tidak berbuat sia sia said nursi al kalimat hal,dontknow
kirain badan geter ada gempa lagi ternyata laper,dontknow
jadi inget dulu kelas lagi belajar b inggris buat ulangan eh gempa semua siswa dipulangin trs gajadi ulangan disitu gw yakin kalo dibalik musibah pasti ada hikmah nya,dontknow
aneh banget dah badan ngerasa kaya ada gempa mulu padahal adem ayem aja nii bumi hmmm,dontknow
maping daerah yg terpapar covid oleh itu spt ews pd tsunami atw daerah yg rawan gempa yg panik itu cm org kurang akal avounturir politik sinting,dontknow
ibarat pemerintah sembunyikan posisi episentrum gempa dg harapan tdk terjadi kepanikan ini kan konyol kekonyolan ini yg sdg terjadi di republik ini ketika episentrum penyebaran covid dirahasiakan,dontknow
malam min mau tanya sy bsk ada rencana untuk pergi ziarah ke daerah sukabumi untuk info mengenai gempa kemarin apakah kemungkinan akan ada susulan nya terimakasih,dontknow
diam diam ada resort baru orang pemerintah disana tuh hahaha panik kau kena gempa,dontknow
takut bgt gue gue kira gempa,dontknow
i mean yg punya uang punya kesempatan buat beli cm yg blm ada rezekinya ini gw jg inget ibu ngeluh komplain saya nebus sembako pas ada gempa di palu aja harus pakai dokumen gempa mbak saya mana mikir dokumen hhh ya semoga ga berlarut larut lah,dontknow
maka dari itu kenapa adanya covid itu menurut gue juga bagian dari menekan populasi perang dunia menyebabkan kematian juta jiwa belum lagi tsunami gempa bumi gunung meletus juga bagian dari menekan populasi penduduk dengan tujuan menjaga keseimbangan bumi,dontknow
yg pilem gempa di oslo teh judulnya apa ya,dontknow
pas ngusung tema penyelamatan dari bencana setelah tema itu kepilih tiba tiba muncul berbagai macam bencana mulai dari cuaca yang makin panas trus ujan lebat gunung meletus gempa sampe tsunami,dontknow
bah sulteng masih belum kapok juga dikasih gempa tsunami,dontknow
kenapa ya anak tahun jadi angkatan ter ambyar jadi kelinci percobaan kemendikbud angkatan terakhir pake kurikulum angkatan terakhir mos peraturan yg ketat angkatan pertama un pake sistem cbt angkatan yang ospek pas gempa dan sekarang kuliah masih aja ada corona,dontknow
surabaya ada serangan teroris gempa sma ga libur ini corona diliburin gak ya mixed feeling sih kalo diliburin soalnya bentar lagi unas tapi kalo buat yang terbaik,dontknow
mantan gebetan taun balikan sama mantan pacarnya terus hati ini bergetar itu maksudnya lagi gempa bumi apa efek dari getaran dan gelombang dunia berputar tapi aku masih jalan ditempat ga adil,dontknow
gapapa tangerang kan kuat kaya ic pas gempa ga di pulangin wkwk,dontknow
ih kamu masih mending aku meler terus aku juga tadi ku kira gempa ternyata aku pusing wow ini sakit apa prestasi sih kok dilombain,dontknow
mungkin yg minta lockdown ga ngerasain recovering pasca gempa banjir longsor dll yg kemaren nimpa daerah tertentu yg sampe skrg pun perekonomian blm stabil kebayang ga tuh kalo lockdown gmn daerah yg kena bencana menghadapi lockdown,dontknow
gempa kemaren gue dpt sms dr bmkg suru hati mskpun gue ttp terlelap dlm tidur harusnya bisa nih minta ajarin ke bmkg buat sms warga negara yg daerahnya sudah fix kena corona,dontknow
tau ga sih rasanya tuh mirip sama gempa lombok kmrn gempa kmrn jujur aja gue ngrasa ngga aman in every second gue mikir besok masi hidup ga ya gue ya sama aja kaya skrg cuma kalo skrg lebih bisa ditangani kan harusnya lebih bisa survive yo ayo jgn panik,dontknow
ente kemana kemaren waktu ada capres nyari panggung di tengah puing sisa tsunami dan gempa sembunyi di gorong kearifan lokal,dontknow
hujan banjir longsor badai topan petir el nino gempa tsunami gunung meletus kiamat pun rj pantang libur memang program studi yang menjamin menjamin murid meliburkan diri,dontknow
moment ini sebenernya kesempatan bagus buat akun sosmed kemenkes biar lebih dikenal sama public kaya akun bmkg wkt gempa palu tapi kayaknya adminnya kurang informatif dan transparansi jatuhnya malah dapet sentimen negatif,dontknow
mat kenapa ente tida bikin simulasi gempa saja,dontknow
ngerasa kek gempa mulu kenapa ini teh,dontknow
kata siapa sekolahku berbeda sekali pun ada berita libur sekolahku pasti bakalan nyuruh anak muridnya masuk ngga peduli mau itu gempa banjir longsor bahkan kiamat sekalipun bakalan tetep kbm,dontknow
dulu libur kuliah gara gempa skrg gara corona gitu kan gadapet uang saku lagi,dontknow
setelah gempa dan tsunami di palu malah menjarah di mana mana palu kota kecil tidak mampu dikendalikan jakarta akan hancur karena penjarahan di mana mana,dontknow
rumah getar ku kira gempa ternyata proyek pasang tiang pancang buat jalan baru dibelakang rumah,dontknow
rasanya gempa gimana sih,dontknow
kok kaya ngerasa gempa eh ternyata tidak wkwk,dontknow
kmpusku tetep masuk tp kayaknya bakal libur sehabis midtest tp bukan krn prevention corona mau renov abis gempa,dontknow
apa perlu ak menciptakan gempa bumi agar kmu kluar rmah,dontknow
sering pas rebahan ngira ada gempa eh taunya itu detak jantung aku sendiri yang sampe goyangin badan minggupagi sabturebahan rebahin,dontknow
menteri kesehatan bikin acara duta an ttp kekeuh corona bisa sembuh sendiri gue takut ngeliat indonesia minggu ke depan bakal gmn corona dbd gempa all in one dan pemerintah kita msh haha hihi,dontknow
terserah aja sih berhubung saya tinggal di jkt dan baru ada pengumuman sekolah dan tempat wisata tutup minggu pasti banyak yang terganggu pencahariannya namun blm ada yg gercep buka rekening kayak kalau banjir gempa,dontknow
dear supir angkot tolong lah kalo ada penumpang baru naik dan dia lg cari tempat duduk yg kosong bisa ga angkotnya jangan di jalanin dulu kan kasian jd kaya simulasi gempa gitu dia ga bisa nahan keseimbangan,dontknow
tindakan preventif jika terjadi suatu bencana wabah penyakit massal banjir gempa bumi kebakaran dsb,dontknow
kemarin gempa sekarang corona indonesia memang denial selalu beranggapan baik baik saja tenang dlu saja kehidupan bencana krisis internasional ekonomi nanti terkena gejala masih menyangkal nanti kena bencana bilangnya ini cobaan,dontknow
kalo mau jadi orang kaya jangan jadi tenaga medis duitnya gaada seberapanya kita bekerja atas asas kemanusiaan mau tsunami badai topan gempa juga tetep aja noh rumah sakit nge jogrog buka ngejogrog,dontknow
sampai di sini gw mulai ngerti kenapa tuhan ciptain pribadi introvert dan mereka anak rumahan yang hobi ngadem di kamar kecuali klo kebakaran atau ada gempa bumi,dontknow
pada kuliah online keingat waktu gempa lalu tugasny bikin resume,dontknow
lagi dan lagii kirain gempa eh denyut jantung merambat di kasur,dontknow
semua membuat lelucon tentang corona dan membully cina perasaan mereka gak pernah nertawain tsunami gempa bahkan kebakaran hebat diluar sana,dontknow
dulu gempa bumi palu di bilang azab banjir dibilang azab ini corona gak ada yang mau bilang azab,dontknow
panas nya luarbiasa penyakit dmna mana gempa sering terjadi tanda akhir dari dunia,dontknow
jangankan untuk menanggulangi corona kemaren penanganan gempa lombok dan tsunami palu aja gelagapan kembalikeuud asli,dontknow
metro tv menerima tsunami award dari pemerintah kabupaten aceh besar sebagai apresiasi atas pemberitaan saat bencana gempa bumi dan tsunami aceh diterima oleh kepala stasiun metro tv aceh nursafri metrotvaceh metrotv tsunamiaward,dontknow
opini bisa menimbulkan lebih banyak masalah di atas bumi daripada wabah dan gempa voltaire,dontknow
bgst gua kira gempa ternyata mobil truk lewat hampir jantungan,dontknow
gue kira gempa taunya pusing krna ga tidur,dontknow
suda lebih dari jam gabisa bangun dari kasur karena kepala pusing muter ngerasa kaya gempa hhhhhhhhadu,dontknow
ipibi tuh jarang bgt libur sabtu aje kuliah kkn buat smt kita abisan uas smt aja libur cuma minggu mau ada banjir gempa di wilayah samping teteup wey masuk kulyah kalo ampe ipibi libur gegara ini berarti suda darurat sekali,dontknow
sumpah endgame heboh parah mana waktu itu nonton jam midnight trus segala ada gempa pas scene perang gila heboh pisannnnnnn,dontknow
itb udah belajar online ui ugm undip dah diliburin lah kampus aing mau ada badai tornado gempa juga kuliah ya tetep kuliah eh bentar lupa kan aing mah bukan kampus tp pabrik,dontknow
gempa juga kayaknya g libur deh,dontknow
aku menertawakan manusia manusia yg merasa dirinya sangat cerdas dan sangat hebat apa manusia manusia ini gak tau bahwa mereka adalah manusia peradaban tipe peradaban manusia saat ini belum bisa mengendalikan gempa gunung berapi badai cuaca dsb,dontknow
yang kkn tematik dipariaman tahun angkatan silahkan berkomentar pasca gempa ambon kemaren,dontknow
unnes mau pun badai menerjang gempa bumi tetep aja masuk,dontknow
inget gempa palu lombok dan sekarang masih berharap,dontknow
bencana gempa pemilu presiden demo besar besaran perang dunia ke iii penindasan agama perang yg tak ada habisnya di palestina gunung meletus demam tiktok berujung maut teror klitih corona so what else,dontknow
museum tsunami aceh adalah museum yang dirancang sebagai monumen bencana gempa bumi tsunami samudera hindia yang terjadi pada tanggal desember sekaligus sebagai pusat pendidikan tempat perlindungan darurat,dontknow
dunia menyaksikan wabak covid yg semakin merebak sementara mesir dilanda ribut petir dan banjir yang teruk indonesia pula gempa bumi semoga kita kembali kpd allah,dontknow
entah bom entah gempa tak menghalangi ujiaku entahlah corona gimana ini nanti,dontknow
cuaca iklim kualitas udara gempa bumi tsunami mungkin pasut air laut juga yg berhubungan dengan rotasi bulan mungkiiin,dontknow
ngga kebayang kalo hewannya lagi halu atau pusing terus berenangnya salah arah and nabrak pulau apa tidak gempa,dontknow
sudah hampir satu dekade bencana gempa bumi dan tsunami meluluhlantakkan jepang bukan hanya proses rekonstruksi yang belum selesai rakyat jepang pun tertatih tatih mencoba untuk bangkit lagi internasional adadikompas,dontknow
ah elu tak bisa menari dibilang ada gempa elu yg ga paham nuduh orang yg ga paham,dontknow
nih hp dah kek kena gempa bumi njing,dontknow
paati goyang goyang ye kek simulasi gempa,dontknow
kantor gue mana ada lockdown ato libur gempa bumi aja disuruh lanjut lembur,dontknow
pak presiden dilematis satu hal investasi utk perekonomian para pendukung pilpres kemarin hal lain wabah virus corona yg harus diredam agar tidak ada kepanikan di masyarakat dan terjadinya gempa bumi dimana mari kita mengheningkan cipta berdoa kpd tuhan yg punya kuasa,dontknow
pas ada gempa aku sedih banget tanaman aku ancur semua keruntuhan tembok rumah semuanya hancur bisnisku pun selesai,dontknow
maw lockdown maw tsunami maw gempa aq tep mbut gawe gaes,dontknow
